movieCd,salesAcc,audiAcc,movieNm_box,actors,directors,genres,nations,repNationNm,productionCompanies
20244587,151284900,21245,리틀 엠마,정해은|김다올|박시윤|김용,레오 루이스 랴오,애니메이션,미국,,
20244604,245405000,29036,꼬마 판다 팡의 아프리카 대모험,,리처드 클라우스|카스텐 킬러리치,애니메이션,네덜란드,,
20244762,1520497600,156214,서브스턴스,데미 무어|마가렛 퀄리|데니스 퀘이드,코랄리 파르쟈,스릴러,영국,,
20244801,132203000,5289,"하이라이트: 라이츠 고 온, 어게인 인 시네마",윤두준|양요섭|이기광|손동운,오윤동,공연,한국,,씨제이포디플렉스 주식회사|스크린엑스 스튜디오
20244821,26766529570,2706193,미키 17,로버트 패틴슨|나오미 애키|스티븐 연|토니 콜렛|마크 러팔로,봉준호,어드벤처|SF|드라마|코미디,미국,,플랜 비 엔터테인먼트|(주)오프스크린
20244850,918009130,88382,시빌 워: 분열의 시대,커스틴 던스트|케일리 스패니|와그너 모라|스티븐 헨더슨|제시 플레먼스,알렉스 가랜드,액션|전쟁|드라마,미국,,
20244883,915362610,101423,썬더볼츠＊,플로렌스 퓨|세바스찬 스탠|와이어트 러셀|올가 쿠릴렌코|크리스 바우어,제이크 슈레이어,액션|어드벤처,미국,,
20244903,94550500,10194,저니 투 베들레헴,안토니오 반데라스,,가족|뮤지컬,미국,,
20244912,286750720,28273,아노라,미키 매디슨|마크 아이델스테인|유리 보리소프|카렌 카라굴리안|바체 토브마샨,션 베이커,드라마|코미디|멜로/로맨스,미국,,
20244944,417994000,18406,아이브 더 퍼스트 월드투어 인 시네마,,조윤수,공연,한국,,(주)영화사 그램
20244945,59602450,7747,마이펫의 컴백홈 어드벤처 ,빌 나이|수잔 서랜든|브룩 쉴즈|알리시아 실버스톤,케빈 도노반,애니메이션,미국,,
20245078,525334080,52460,레드 원,드웨인 존슨|크리스 에반스|루시 리우|J.K. 시몬스,제이크 캐스단,액션|어드벤처|코미디|판타지|미스터리,미국,,
20245121,287618700,40209,데드라인,공승연|박지일|정석용|홍서준|유승목,권봉근,드라마,한국,,제이티비씨(주)
20245399,172838000,43216,4분 44초,유지애|함연지|온유|이성열|김소원,박종균,공포(호러),한국,,(주)영화사 궁
20245671,149673500,5987,백현: 론스달라이트 닷 인 시네마,백현,김하민|오윤동,공연,한국,,씨제이포디플렉스 주식회사|스크린엑스 스튜디오
20245774,62196100,6125,나 혼자만 레벨업 -리어웨이크닝- ,히라카와 다이스케|토치 히로키|민승우|심규혁|송준석,,애니메이션,일본,,
20245781,19515160,2040,극장판 오버로드 성왕국편,히노 사토시|아오야마 요시노|나바타메 히토미|하야미 사오리|토마츠 하루카,이토 나오유키,애니메이션,일본,,
20245801,650883900,66726,나의 히어로 아카데미아 더 무비: 유어 넥스트,야마시타 다이키|오카모토 노부히코|카지 유우키|미야노 마모루|미야케 켄타,오카무라 텐사이,애니메이션,일본,,
20245977,6206270100,658973,극장판 짱구는 못말려: 우리들의 공룡일기,박영남|강희선|김환진,사사키 시노부,애니메이션,일본,,
20246201,434131340,48816,니코: 오로라 원정대의 모험,옹성우|김지은|박예린|정재헌|사성웅,캐리 주스넌|요르겐 레르담,애니메이션,독일,,
20246266,57088900,7025,데드데드 데몬즈 디디디디 디스트럭션: 파트1,이쿠타 리라|타네자키 아츠미|이리노 미유|우치야마 코우키|스와베 준이치,,애니메이션,일본,,
20246270,66141400,7676,써니데이,최다니엘|정혜인|한상진|강은탁|김정화,이창무,드라마,한국,,(주)삼거리픽쳐스
20246298,68830600,7066,우리가 빛이라 상상하는 모든 것,카니 쿠스루티|디브야 프라바|차야 카담,파얄 카파디아,드라마,인도,,
20246318,87709300,9368,해피엔드,쿠리하라 하야토|히다카 유키토|하야시 유타|시나 펭|아라지,소라 네오,드라마,일본,,
20246361,2834629330,331084,뽀로로 극장판 바닷속 대모험,이선|이미자|함수정|홍소영|정미숙,윤제완,애니메이션,한국,,(주)오콘
20246381,44519000,5423,더 크로우,빌 스카스가드,루퍼트 샌더스,액션|판타지,프랑스,,
20246484,70045700,12162,여름날의 레몬그라스,,,멜로/로맨스,대만,,
20246609,598436500,20397,"플레이브 팬 콘서트 ‘헬로, 아스테룸!’ 앙코르 인 시네마",,,공연,한국,,
20246665,885520550,94254,아마추어,라미 말렉|레이첼 브로스나한|로렌스 피쉬번,제임스 하위스,액션|스릴러,미국,,
20246777,299843400,27865,더 폴: 디렉터스 컷,리 페이스|카틴카 언타루,타셈 싱,드라마|판타지,영국,,
20246939,162383000,6496,정동원 성탄총동원 더 무비,정동원,나상인,공연,한국,,(주)영화사 그램
20246964,350481400,42827,정글번치: 월드투어,,,애니메이션,프랑스,,
20246966,860331572,97198,아기상어 극장판: 사이렌 스톤의 비밀,장예나|전태열|이희승(엔하이픈)|박종성(엔하이픈)|심재윤(엔하이픈),,애니메이션,미국,,
20246989,68452834,8249,스노우 퍼핀즈,조니 뎁|김대중,,애니메이션,스페인,,
20247017,2775479300,313688,대가족,김윤석|이승기|김성령|강한나|박수영,양우석,드라마|코미디,한국,,게니우스 유한회사
20247038,159532520,21568,DMZ 동물 특공대,김새해|조경이|황창영|이소은|박준형,홍인표,애니메이션,한국,,자루 스튜디오
20247053,246377850,26428,메이 디셈버,나탈리 포트만|줄리안 무어|찰스 멜튼,토드 헤인즈,드라마,미국,,
20247063,214075896,22587,바튼 아카데미,폴 지아마티,알렉산더 페인,코미디|드라마,미국,,
20247074,7778333351,826788,건국전쟁,,김덕영,다큐멘터리,한국,,다큐스토리
20247076,5273046600,463178,"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",,소토자키 하루오,애니메이션,일본,,
20247158,69549000,3247,에스파: 마이 퍼스트 페이지,,김지선|조현정,공연|다큐멘터리,한국,,(주)에스엠엔터테인먼트
20247198,125859460,13442,마담 웹,다코타 존슨|시드니 스위니|이사벨라 메르세드|셀레스트 오코너|타하르 라힘,S.J. 클락슨,액션|어드벤처|SF,미국,,
20247219,560804800,51500,사운드 오브 프리덤,제임스 카비젤,알레한드로 고메즈 몬테베르드,범죄,미국,,
20247227,108422441,13577,우견니,,루오 루오,멜로/로맨스,중국,,
20247294,278450503,31295,골드핑거,양조위|유덕화|임달화,장문강,범죄|액션,홍콩,,
20247347,44802500,3216,투모로우바이투게더 : 하이퍼포커스 인 시네마,,김경국,공연,한국,,씨제이포디플렉스 주식회사
20247355,37509039,4099,여행자의 필요,이자벨 위페르|이혜영|권해효|조윤희|김승윤,홍상수,드라마,한국,,(주)영화제작전원사 
20247383,35623067,3976,청춘 돼지는 책가방 소녀의 꿈을 꾸지 않는다,이시카와 카이토|세토 아사미|쿠보 유리카,마스이 소이치,애니메이션,일본,,
20247397,1478892408,147341,존 오브 인터레스트,크리스티안 프리에델|산드라 휠러,조나단 글레이저,드라마,미국,,
20247430,673094620,69175,퍼스트레이디,,,다큐멘터리,한국,,서울의소리
20247437,1452203560,169379,브레드이발소: 셀럽 인 베이커리타운,엄상현|박윤희|강시현|홍범기|김현욱,정지환,애니메이션,한국,,㈜브레드이발소
20247440,12996380425,1427980,슈퍼배드 4,스티브 카렐|크리스틴 위그|미란다 코스그로브|스티브 쿠건|피에르 꼬팽,크리스 리노드,애니메이션|액션|어드벤처|코미디,미국,,
20247450,15772528960,1631844,검은 수녀들,송혜교|전여빈|이진욱|문우진|김국희,권혁재,미스터리|드라마,한국,,영화사 집
20247473,380985500,45256,아이엠 티라노,,,애니메이션,중국,,
20247573,27583751,3138,왓츠 러브,릴리 제임스|샤자드 라티프|엠마 톰슨,세자르 카푸르,멜로/로맨스|드라마|코미디,영국,,워킹 타이틀 필름
20247574,158946700,17560,아메바 소녀들과 학교괴담: 개교기념일,김도연|손주연|강신희|정하담|하서율,김민하,코미디|공포(호러),한국,,(주)26컴퍼니
20247593,159171880,21720,용감한 돌고래 벨루와 바닷속 친구들,,,애니메이션,캐나다,,
20247673,1821425750,177093,오멘: 저주의 시작,넬 타이거 프리|타우픽 바롬|소냐 브라가|랄프 이네슨|빌 나이,아르카샤 스티븐슨,공포(호러),미국,,
20247693,15167560910,1538215,위키드,아리아나 그란데|조나단 베일리|양자경|제프 골드블럼,존 추,판타지|뮤지컬,미국,,
20247780,924006103,98966,비키퍼,제이슨 스타뎀|조쉬 허처슨|제레미 아이언스,데이비드 에이어,액션|스릴러,미국,,
20247781,19719588882,1903836,데드풀과 울버린,라이언 레이놀즈|휴 잭맨,숀 레비,액션|코미디|SF,미국,,
20247782,368330257,43071,랜드 오브 배드,러셀 크로우|리암 헴스워스|루크 헴스워스|마일로 벤티밀리아,윌리엄 유뱅크,액션|전쟁,미국,,
20247783,8915126510,879761,혹성탈출: 새로운 시대,오웬 티그|프레이아 앨런|케빈 두런드|윌리엄 H. 머시,웨스 볼,액션|SF,미국,,
20247811,5345548335,548916,콰이어트 플레이스: 첫째 날,루피타 뇽오|조셉 퀸|디몬 하운수|알렉스 울프,마이클 사노스키,스릴러,미국,,
20247860,60523600,8546,바커스: 슈퍼스타가 될 거야,박시윤|김소희|임하진|서정익|정해은,,애니메이션,러시아,,
20247962,133484800,14090,나이트 스윔,와이어트 러셀|케리 콘든|아멜리 호펄레|개빈 워렌,브라이스 맥과이어,공포(호러),미국,,
20248082,1526904040,164164,동화지만 청불입니다,박지현|최시원|성동일|박건일|황세온,이종석,코미디,한국,,골드독엔터테인먼트(주)|(주)기억속의매미
20248129,746426800,30447,엘리자벳: 더 뮤지컬 라이브,옥주현|이해준|이지훈|길병민,박재석,공연|뮤지컬,한국,,(주)위즈온센
20248143,26467700,3045,데드데드 데몬즈 디디디디 디스트럭션: 파트2,이쿠타 리라|이리노 미유|우치야마 코우키|스와베 준이치|타케나카 나오토,,애니메이션,일본,,
20248222,471571412,43198,기동전사 건담 시드 프리덤,호시 소이치로|이시다 아키라|타나카 리에,후쿠다 미츠오,애니메이션,일본,,
20248393,254205000,11079,이승윤 콘서트 도킹 : 리프트오프,,,공연,한국,,마름모
20248447,191831400,20833,페라리,아담 드라이버|페넬로페 크루즈|쉐일린 우들리,마이클 만,드라마|액션,미국|이탈리아|영국,,
20248465,14641426443,1541714,하이재킹,하정우|여진구|성동일|채수빈|문유강,김성한,범죄|액션,한국,,(주)퍼펙트스톰필름
20248466,465388103,50743,고스트버스터즈: 오싹한 뉴욕,폴 러드|핀 울프하드|맥케나 그레이스|빌 머레이|댄 애크로이드,길 키넌,액션|어드벤처,미국,,
20248492,4927653760,540458,와일드 로봇,루피타 뇽오|페드로 파스칼|캐서린 오하라|빌 나이|스테파니 수,크리스 샌더스,애니메이션,미국,,
20248493,67506195,8040,몬스터 프렌즈,,,애니메이션,스페인,,
20248496,4959251606,494644,고질라 X 콩: 뉴 엠파이어,댄 스티븐스|레베카 홀|브라이언 타이리 헨리,아담 윈가드,액션|어드벤처|SF,미국,,
20248508,48772400,4948,노스페라투,릴리 로즈 멜로디 뎁|니콜라스 홀트|빌 스카스가드|애론 테일러 존슨|윌렘 데포,로버트 에거스,공포(호러),미국,,
20248513,108960807,11856,바람의 세월,,문종택|김환태,다큐멘터리,한국,,연분홍치마
20248559,16704460,1703,영화 러브 라이브! 니지가사키 학원 스쿨 아이돌 동호회 완결편 제1장,,,애니메이션,일본,,
20248586,713360500,24919,슈가│어거스트 디 투어 ‘디-데이’ 더 무비,민윤기,박준수,공연,한국,,(주)하이브
