boxofficeType,showRange,showRange_start,showRange_end,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm_box,openDt_box,targerDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,days_after_open,상영지속일수,movieNm_detail,movieNmEn,movieNmOg,showTm,prdtYear,openDt_detail,prdtStatNm,typeNm,repNationNm,repGenreNm,watchGradeNm,genres,nations,directors,actors,productionCompanies,distributors
일별 박스오피스,20250315~20250315,2025-03-15,2025-03-15,7,7,16,OLD,20252503,200% 울프: 최강 푸들이 될 거야!,2025-03-12,2025-03-15,35448000,1.1,31592300,819.4,48442800,4522,3849,571.9,6617,227,353,3,5,200% 울프: 최강 푸들이 될 거야!,200% Wolf,,98,2024,20250312,개봉,장편,,,,애니메이션,호주,알렉스 슈타더만,,,(주)팝엔터테인먼트
일별 박스오피스,20250316~20250316,2025-03-16,2025-03-16,7,7,0,OLD,20252503,200% 울프: 최강 푸들이 될 거야!,2025-03-12,2025-03-16,44550100,1.6,9102100,25.7,92992900,5536,1014,22.4,12153,237,359,4,5,200% 울프: 최강 푸들이 될 거야!,200% Wolf,,98,2024,20250312,개봉,장편,,,,애니메이션,호주,알렉스 슈타더만,,,(주)팝엔터테인먼트
일별 박스오피스,20250312~20250312,2025-03-12,2025-03-12,4,4,14,OLD,20249564,노보케인,2025-03-12,2025-03-12,61358300,6.1,56867300,1266.3,67721300,7200,6701,1342.9,7907,514,1046,0,7,노보케인,Novocaine,,109,2025,20250312,개봉,장편,,,,액션|코미디,미국,댄 버크|로버트 올슨,잭 퀘이드|엠버 미드썬더|레이 니콜슨|제이콥 배덜런,,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20250313~20250313,2025-03-13,2025-03-13,7,7,-3,OLD,20249564,노보케인,2025-03-12,2025-03-13,33313400,2.8,-28044900,-45.7,101034700,3881,-3319,-46.1,11788,463,911,1,7,노보케인,Novocaine,,109,2025,20250312,개봉,장편,,,,액션|코미디,미국,댄 버크|로버트 올슨,잭 퀘이드|엠버 미드썬더|레이 니콜슨|제이콥 배덜런,,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20250314~20250314,2025-03-14,2025-03-14,7,7,0,OLD,20249564,노보케인,2025-03-12,2025-03-14,36936200,2.3,3622800,10.9,137970900,4054,173,4.5,15842,480,905,2,7,노보케인,Novocaine,,109,2025,20250312,개봉,장편,,,,액션|코미디,미국,댄 버크|로버트 올슨,잭 퀘이드|엠버 미드썬더|레이 니콜슨|제이콥 배덜런,,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20250315~20250315,2025-03-15,2025-03-15,8,8,-1,OLD,20249564,노보케인,2025-03-12,2025-03-15,43268800,1.4,6332600,17.1,181239700,4509,455,11.2,20351,477,859,3,7,노보케인,Novocaine,,109,2025,20250312,개봉,장편,,,,액션|코미디,미국,댄 버크|로버트 올슨,잭 퀘이드|엠버 미드썬더|레이 니콜슨|제이콥 배덜런,,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20250316~20250316,2025-03-16,2025-03-16,8,8,0,OLD,20249564,노보케인,2025-03-12,2025-03-16,35311700,1.3,-7957100,-18.4,216551400,3659,-850,-18.9,24010,439,725,4,7,노보케인,Novocaine,,109,2025,20250312,개봉,장편,,,,액션|코미디,미국,댄 버크|로버트 올슨,잭 퀘이드|엠버 미드썬더|레이 니콜슨|제이콥 배덜런,,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20250317~20250317,2025-03-17,2025-03-17,8,8,0,OLD,20249564,노보케인,2025-03-12,2025-03-17,16094700,2.1,-19217000,-54.4,232646100,1766,-1893,-51.7,25776,396,630,5,7,노보케인,Novocaine,,109,2025,20250312,개봉,장편,,,,액션|코미디,미국,댄 버크|로버트 올슨,잭 퀘이드|엠버 미드썬더|레이 니콜슨|제이콥 배덜런,,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20250318~20250318,2025-03-18,2025-03-18,8,8,0,OLD,20249564,노보케인,2025-03-12,2025-03-18,18550100,2.4,2455400,15.3,251196200,2122,356,20.2,27898,384,603,6,7,노보케인,Novocaine,,109,2025,20250312,개봉,장편,,,,액션|코미디,미국,댄 버크|로버트 올슨,잭 퀘이드|엠버 미드썬더|레이 니콜슨|제이콥 배덜런,,롯데컬처웍스(주)롯데엔터테인먼트
일별 박스오피스,20250312~20250312,2025-03-12,2025-03-12,6,6,0,NEW,20249325,에밀리아 페레즈,2025-03-12,2025-03-12,33983700,3.4,33983700,100.0,75595600,4489,4489,100.0,8841,365,517,0,7,에밀리아 페레즈,Emilia Perez,,132,2024,20250312,개봉,장편,,,,뮤지컬|코미디,프랑스,자크 오디아르,카를라 소피아 가스콘|조 샐다나|셀레나 고메즈,,그린나래미디어(주)|(주)레드아이스 엔터테인먼트|롯데컬처웍스(주)롯데시네마
일별 박스오피스,20250313~20250313,2025-03-13,2025-03-13,8,8,-2,OLD,20249325,에밀리아 페레즈,2025-03-12,2025-03-13,19304400,1.6,-14679300,-43.2,94900000,2500,-1989,-44.3,11341,332,468,1,7,에밀리아 페레즈,Emilia Perez,,132,2024,20250312,개봉,장편,,,,뮤지컬|코미디,프랑스,자크 오디아르,카를라 소피아 가스콘|조 샐다나|셀레나 고메즈,,그린나래미디어(주)|(주)레드아이스 엔터테인먼트|롯데컬처웍스(주)롯데시네마
일별 박스오피스,20250314~20250314,2025-03-14,2025-03-14,8,8,0,OLD,20249325,에밀리아 페레즈,2025-03-12,2025-03-14,29134900,1.8,9830500,50.9,124034900,3591,1091,43.6,14932,341,461,2,7,에밀리아 페레즈,Emilia Perez,,132,2024,20250312,개봉,장편,,,,뮤지컬|코미디,프랑스,자크 오디아르,카를라 소피아 가스콘|조 샐다나|셀레나 고메즈,,그린나래미디어(주)|(주)레드아이스 엔터테인먼트|롯데컬처웍스(주)롯데시네마
일별 박스오피스,20250315~20250315,2025-03-15,2025-03-15,10,10,-2,OLD,20249325,에밀리아 페레즈,2025-03-12,2025-03-15,25486500,0.8,-3648400,-12.5,149521400,3125,-466,-13.0,18057,347,455,3,7,에밀리아 페레즈,Emilia Perez,,132,2024,20250312,개봉,장편,,,,뮤지컬|코미디,프랑스,자크 오디아르,카를라 소피아 가스콘|조 샐다나|셀레나 고메즈,,그린나래미디어(주)|(주)레드아이스 엔터테인먼트|롯데컬처웍스(주)롯데시네마
일별 박스오피스,20250316~20250316,2025-03-16,2025-03-16,10,10,0,OLD,20249325,에밀리아 페레즈,2025-03-12,2025-03-16,21141000,0.8,-4345500,-17.1,170662400,2546,-579,-18.5,20603,320,429,4,7,에밀리아 페레즈,Emilia Perez,,132,2024,20250312,개봉,장편,,,,뮤지컬|코미디,프랑스,자크 오디아르,카를라 소피아 가스콘|조 샐다나|셀레나 고메즈,,그린나래미디어(주)|(주)레드아이스 엔터테인먼트|롯데컬처웍스(주)롯데시네마
일별 박스오피스,20250317~20250317,2025-03-17,2025-03-17,9,9,1,OLD,20249325,에밀리아 페레즈,2025-03-12,2025-03-17,11023300,1.4,-10117700,-47.9,181685700,1483,-1063,-41.8,22086,298,393,5,7,에밀리아 페레즈,Emilia Perez,,132,2024,20250312,개봉,장편,,,,뮤지컬|코미디,프랑스,자크 오디아르,카를라 소피아 가스콘|조 샐다나|셀레나 고메즈,,그린나래미디어(주)|(주)레드아이스 엔터테인먼트|롯데컬처웍스(주)롯데시네마
일별 박스오피스,20250318~20250318,2025-03-18,2025-03-18,7,7,2,OLD,20249325,에밀리아 페레즈,2025-03-12,2025-03-18,19354700,2.5,8331400,75.6,201040400,2641,1158,78.1,24727,315,413,6,7,에밀리아 페레즈,Emilia Perez,,132,2024,20250312,개봉,장편,,,,뮤지컬|코미디,프랑스,자크 오디아르,카를라 소피아 가스콘|조 샐다나|셀레나 고메즈,,그린나래미디어(주)|(주)레드아이스 엔터테인먼트|롯데컬처웍스(주)롯데시네마
일별 박스오피스,20250312~20250312,2025-03-12,2025-03-12,10,10,0,NEW,20252795,제로베이스원 더 퍼스트 투어 [타임리스 월드] 인 시네마,2025-03-12,2025-03-12,36125000,3.6,36125000,100.0,36125000,1445,1445,100.0,1445,68,157,0,1,제로베이스원 더 퍼스트 투어 [타임리스 월드] 인 시네마,ZEROBASEONE THE FIRST TOUR [TIMELESS WORLD] IN CINEMAS,,109,2025,20250312,개봉,장편,,,,공연,한국,김하민|오윤동,,씨제이포디플렉스 주식회사|스크린엑스 스튜디오,씨제이포디플렉스 주식회사
일별 박스오피스,20250312~20250312,2025-03-12,2025-03-12,2,2,0,NEW,20236573,침범,2025-03-12,2025-03-12,91213600,9.0,91213600,100.0,131448600,10513,10513,100.0,14868,527,1424,0,16,침범,SOMEBODY,,112,2024,20250312,개봉,장편,,,,미스터리|스릴러,한국,이정찬|김여정,곽선영|권유리|이설|기소유|신동미,(주)스튜디오 산타클로스엔터테인먼트,(주)스튜디오 산타클로스엔터테인먼트
일별 박스오피스,20250313~20250313,2025-03-13,2025-03-13,3,3,-1,OLD,20236573,침범,2025-03-12,2025-03-13,62905400,5.3,-28308200,-31.0,194354000,7213,-3300,-31.4,22081,504,1278,1,16,침범,SOMEBODY,,112,2024,20250312,개봉,장편,,,,미스터리|스릴러,한국,이정찬|김여정,곽선영|권유리|이설|기소유|신동미,(주)스튜디오 산타클로스엔터테인먼트,(주)스튜디오 산타클로스엔터테인먼트
일별 박스오피스,20250314~20250314,2025-03-14,2025-03-14,5,5,-2,OLD,20236573,침범,2025-03-12,2025-03-14,72461800,4.6,9556400,15.2,266815800,7738,525,7.3,29819,508,1233,2,16,침범,SOMEBODY,,112,2024,20250312,개봉,장편,,,,미스터리|스릴러,한국,이정찬|김여정,곽선영|권유리|이설|기소유|신동미,(주)스튜디오 산타클로스엔터테인먼트,(주)스튜디오 산타클로스엔터테인먼트
일별 박스오피스,20250315~20250315,2025-03-15,2025-03-15,5,5,0,OLD,20236573,침범,2025-03-12,2025-03-15,131005600,4.1,58543800,80.8,397821400,13821,6083,78.6,43640,534,1249,3,16,침범,SOMEBODY,,112,2024,20250312,개봉,장편,,,,미스터리|스릴러,한국,이정찬|김여정,곽선영|권유리|이설|기소유|신동미,(주)스튜디오 산타클로스엔터테인먼트,(주)스튜디오 산타클로스엔터테인먼트
일별 박스오피스,20250316~20250316,2025-03-16,2025-03-16,5,5,0,OLD,20236573,침범,2025-03-12,2025-03-16,112332100,4.1,-18673500,-14.3,510153500,11927,-1894,-13.7,55567,540,1205,4,16,침범,SOMEBODY,,112,2024,20250312,개봉,장편,,,,미스터리|스릴러,한국,이정찬|김여정,곽선영|권유리|이설|기소유|신동미,(주)스튜디오 산타클로스엔터테인먼트,(주)스튜디오 산타클로스엔터테인먼트
일별 박스오피스,20250317~20250317,2025-03-17,2025-03-17,4,4,1,OLD,20236573,침범,2025-03-12,2025-03-17,37372500,4.8,-74959600,-66.7,547526000,4230,-7697,-64.5,59797,474,968,5,16,침범,SOMEBODY,,112,2024,20250312,개봉,장편,,,,미스터리|스릴러,한국,이정찬|김여정,곽선영|권유리|이설|기소유|신동미,(주)스튜디오 산타클로스엔터테인먼트,(주)스튜디오 산타클로스엔터테인먼트
일별 박스오피스,20250318~20250318,2025-03-18,2025-03-18,3,3,1,OLD,20236573,침범,2025-03-12,2025-03-18,53524300,6.9,16151800,43.2,601050300,6260,2030,48.0,66057,491,1033,6,16,침범,SOMEBODY,,112,2024,20250312,개봉,장편,,,,미스터리|스릴러,한국,이정찬|김여정,곽선영|권유리|이설|기소유|신동미,(주)스튜디오 산타클로스엔터테인먼트,(주)스튜디오 산타클로스엔터테인먼트
일별 박스오피스,20250320~20250320,2025-03-20,2025-03-20,9,9,6,OLD,20236573,침범,2025-03-12,2025-03-20,22927600,2.4,4877800,27.0,642027700,2732,597,28.0,70924,259,361,8,16,침범,SOMEBODY,,112,2024,20250312,개봉,장편,,,,미스터리|스릴러,한국,이정찬|김여정,곽선영|권유리|이설|기소유|신동미,(주)스튜디오 산타클로스엔터테인먼트,(주)스튜디오 산타클로스엔터테인먼트
일별 박스오피스,20250321~20250321,2025-03-21,2025-03-21,10,10,-1,OLD,20236573,침범,2025-03-12,2025-03-21,17145500,1.2,-5782100,-25.2,659173200,1989,-743,-27.2,72913,206,253,9,16,침범,SOMEBODY,,112,2024,20250312,개봉,장편,,,,미스터리|스릴러,한국,이정찬|김여정,곽선영|권유리|이설|기소유|신동미,(주)스튜디오 산타클로스엔터테인먼트,(주)스튜디오 산타클로스엔터테인먼트
일별 박스오피스,20250327~20250327,2025-03-27,2025-03-27,10,10,16,OLD,20236573,침범,2025-03-12,2025-03-27,11161200,1.0,7678500,220.5,753739300,1310,880,204.7,83767,61,70,15,16,침범,SOMEBODY,,112,2024,20250312,개봉,장편,,,,미스터리|스릴러,한국,이정찬|김여정,곽선영|권유리|이설|기소유|신동미,(주)스튜디오 산타클로스엔터테인먼트,(주)스튜디오 산타클로스엔터테인먼트
일별 박스오피스,20250312~20250312,2025-03-12,2025-03-12,8,8,0,NEW,20252551,화이트 버드,2025-03-12,2025-03-12,20411700,2.0,20411700,100.0,29847700,3326,3326,100.0,4674,194,335,0,7,화이트 버드,White Bird,,121,2023,20250312,개봉,장편,,,,드라마,미국,마크 포스터,,,주식회사 올랄라스토리
일별 박스오피스,20250313~20250313,2025-03-13,2025-03-13,9,9,-1,OLD,20252551,화이트 버드,2025-03-12,2025-03-13,10735900,0.9,-9675800,-47.4,40583600,1649,-1677,-50.4,6323,184,331,1,7,화이트 버드,White Bird,,121,2023,20250312,개봉,장편,,,,드라마,미국,마크 포스터,,,주식회사 올랄라스토리
일별 박스오피스,20250318~20250318,2025-03-18,2025-03-18,10,10,2,OLD,20252551,화이트 버드,2025-03-12,2025-03-18,6637700,0.9,1393100,26.6,100245300,817,210,34.6,13570,154,225,6,7,화이트 버드,White Bird,,121,2023,20250312,개봉,장편,,,,드라마,미국,마크 포스터,,,주식회사 올랄라스토리
일별 박스오피스,20250313~20250313,2025-03-13,2025-03-13,2,2,0,NEW,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,2025-03-13,353632960,30.0,353632960,100.0,373939160,37674,37674,100.0,39511,335,904,0,21,극장판 진격의 거인 완결편 더 라스트 어택,Attack on Titan The Movie : THE LAST ATTACK,,144,2024,20250313,개봉,장편,,,,애니메이션,일본,하야시 유이치로,카지 유우키|이시카와 유이|이노우에 마리나,,(주)애니플러스
일별 박스오피스,20250314~20250314,2025-03-14,2025-03-14,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,2025-03-14,339866320,21.4,-13766640,-3.9,713805480,33762,-3912,-10.4,73273,345,975,1,21,극장판 진격의 거인 완결편 더 라스트 어택,Attack on Titan The Movie : THE LAST ATTACK,,144,2024,20250313,개봉,장편,,,,애니메이션,일본,하야시 유이치로,카지 유우키|이시카와 유이|이노우에 마리나,,(주)애니플러스
일별 박스오피스,20250315~20250315,2025-03-15,2025-03-15,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,2025-03-15,659882440,20.8,320016120,94.2,1373687920,66960,33198,98.3,140233,406,1309,2,21,극장판 진격의 거인 완결편 더 라스트 어택,Attack on Titan The Movie : THE LAST ATTACK,,144,2024,20250313,개봉,장편,,,,애니메이션,일본,하야시 유이치로,카지 유우키|이시카와 유이|이노우에 마리나,,(주)애니플러스
일별 박스오피스,20250316~20250316,2025-03-16,2025-03-16,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,2025-03-16,604138540,22.1,-55743900,-8.4,1977826460,61358,-5602,-8.4,201591,424,1313,3,21,극장판 진격의 거인 완결편 더 라스트 어택,Attack on Titan The Movie : THE LAST ATTACK,,144,2024,20250313,개봉,장편,,,,애니메이션,일본,하야시 유이치로,카지 유우키|이시카와 유이|이노우에 마리나,,(주)애니플러스
일별 박스오피스,20250317~20250317,2025-03-17,2025-03-17,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,2025-03-17,192069640,24.5,-412068900,-68.2,2169896100,19414,-41944,-68.4,221005,333,990,4,21,극장판 진격의 거인 완결편 더 라스트 어택,Attack on Titan The Movie : THE LAST ATTACK,,144,2024,20250313,개봉,장편,,,,애니메이션,일본,하야시 유이치로,카지 유우키|이시카와 유이|이노우에 마리나,,(주)애니플러스
일별 박스오피스,20250318~20250318,2025-03-18,2025-03-18,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,2025-03-18,169701120,21.8,-22368520,-11.6,2339597220,17132,-2282,-11.8,238137,339,1003,5,21,극장판 진격의 거인 완결편 더 라스트 어택,Attack on Titan The Movie : THE LAST ATTACK,,144,2024,20250313,개봉,장편,,,,애니메이션,일본,하야시 유이치로,카지 유우키|이시카와 유이|이노우에 마리나,,(주)애니플러스
일별 박스오피스,20250319~20250319,2025-03-19,2025-03-19,3,3,-1,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,2025-03-19,163049420,12.8,-6651700,-3.9,2502646640,16530,-602,-3.5,254667,298,861,6,21,극장판 진격의 거인 완결편 더 라스트 어택,Attack on Titan The Movie : THE LAST ATTACK,,144,2024,20250313,개봉,장편,,,,애니메이션,일본,하야시 유이치로,카지 유우키|이시카와 유이|이노우에 마리나,,(주)애니플러스
일별 박스오피스,20250320~20250320,2025-03-20,2025-03-20,2,2,1,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,2025-03-20,179679680,19.2,16630260,10.2,2682326320,18523,1993,12.1,273190,317,893,7,21,극장판 진격의 거인 완결편 더 라스트 어택,Attack on Titan The Movie : THE LAST ATTACK,,144,2024,20250313,개봉,장편,,,,애니메이션,일본,하야시 유이치로,카지 유우키|이시카와 유이|이노우에 마리나,,(주)애니플러스
일별 박스오피스,20250321~20250321,2025-03-21,2025-03-21,3,3,-1,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,2025-03-21,254914300,18.0,75234620,41.9,2937240620,24413,5890,31.8,297603,330,967,8,21,극장판 진격의 거인 완결편 더 라스트 어택,Attack on Titan The Movie : THE LAST ATTACK,,144,2024,20250313,개봉,장편,,,,애니메이션,일본,하야시 유이치로,카지 유우키|이시카와 유이|이노우에 마리나,,(주)애니플러스
일별 박스오피스,20250322~20250322,2025-03-22,2025-03-22,2,2,1,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,2025-03-22,532595180,19.4,277680880,108.9,3469835800,53968,29555,121.1,351571,391,1271,9,21,극장판 진격의 거인 완결편 더 라스트 어택,Attack on Titan The Movie : THE LAST ATTACK,,144,2024,20250313,개봉,장편,,,,애니메이션,일본,하야시 유이치로,카지 유우키|이시카와 유이|이노우에 마리나,,(주)애니플러스
일별 박스오피스,20250323~20250323,2025-03-23,2025-03-23,2,2,0,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,2025-03-23,435616900,19.3,-96978280,-18.2,3905452700,43462,-10506,-19.5,395033,380,1264,10,21,극장판 진격의 거인 완결편 더 라스트 어택,Attack on Titan The Movie : THE LAST ATTACK,,144,2024,20250313,개봉,장편,,,,애니메이션,일본,하야시 유이치로,카지 유우키|이시카와 유이|이노우에 마리나,,(주)애니플러스
일별 박스오피스,20250324~20250324,2025-03-24,2025-03-24,1,1,1,OLD,20253101,극장판 진격의 거인 완결편 더 라스트 어택,2025-03-13,2025-03-24,139602800,22.3,-296014100,-68.0,4045055500,13772,-29690,-68.3,408805,328,956,11,21,극장판 진격의 거인 완결편 더 라스트 어택,Attack on Titan The Movie : THE LAST ATTACK,,144,2024,20250313,개봉,장편,,,,애니메이션,일본,하야시 유이치로,카지 유우키|이시카와 유이|이노우에 마리나,,(주)애니플러스
