title,release_date,imdb_id,tmdb_id,overview,origin_country,directors,cast_top5,genres,production_companies,production_countries
엘비스와 대통령,2016-03-22,tt2093991,301348,"1970년. 당대 최고의 인기를 누리던 엘비스 프레슬리(마이클 섀넌)는 자신이 조국을 위해 뭔가를 할 수 있다는 생각으로 백악관에 편지를 쓴다. 이윽고 워싱턴 D.C 로 온 엘비스는 그길로 백악관에 찾아가 닉슨 대통령(케빈 스페이시)과 면담을 신청한다. 하지만 닉슨은 히피 주의에 젖은 락스타와는 만남을 거부했고, 그의 참모진들은 닉슨의 재선에 엘비가 도움이 될 것이라 여겨  따로 그를 만나러간다.  엘비스와 만난 닉슨의 참모진들은 그 자리에서 엘비스의 친구이자 비서인 조엘(알렉스 페티퍼)은 하나의 묘수를 생각해내고, 그로 인해 닉슨은 엘비스를 만날 수 밖에 없는 상황에 놓이게 되는데...",US,Liza Johnson,"케빈 스페이시, 마이클 섀넌, Alex Pettyfer, 조니 녹스빌, 콜린 행크스","드라마, 코미디, 역사","Autumn Productions, Benaroya Pictures, Prescience, Holly Wiersma Productions, Elevated Films, jellyfish Bloom",US
나의 그리스식 웨딩 2,2016-03-23,tt3760922,302688,"기억도 가물가물한 고집불통 할배할매 거스와 마리아 부부. 결혼 17년 차, 현실 앞에 가족걱정밖에 안 남은 걱정폭발 툴라와 이안 부부. 일단 연애부터 내 맘대로 하고 싶은 까칠절정 여고생 패리스. 가족의 반대를 무릅쓰고 결혼한 툴라에게 남은 건  달콤한 허니문의 기억이 아닌 200% 리얼한 현실뿐!  여전히 고집불통인 부모님에 반항을 시작한 까칠한 딸까지! 하루도 바람 잘 날 없는 툴라와 오지랖 3大가족의 리얼 라이프가 시작된다!",US,Kirk Jones,"Nia Vardalos, John Corbett, 엘레나 캠푸리스, Michael Constantine, Lainie Kazan","로맨스, 코미디","Universal Pictures, Gold Circle Films, HBO Films, Playtone, Mandate International","CA, US"
배트맨 대 슈퍼맨: 저스티스의 시작,2016-03-23,tt2975590,209112,슈퍼맨과 조드 장군의 격렬한 전투 이후 메트로폴리스는 파괴되었고 슈퍼맨은 세계 최고 논쟁의 인물이 되어 버린다. 검증되지 않은 신과 같은 능력을 지닌 슈퍼맨의 등장에 사람들은 두려움에 빠지게 된다. 한편 배트맨은 그 동안 타락했던 많은 자들처럼 슈퍼맨 역시 언젠가 타락을 할 것이라 생각하며 사회에서 가장 위험한 존재로 여긴다. 세계의 미래를 위해 무모하고 제어할 수 없는 힘을 가진 슈퍼맨으로 인해 벌어졌던 일들을 바로 잡으려 한다. 배트맨과 슈퍼맨이 격돌하는 사이 인류를 위협할 새로운 위기가 빠르게 부상하기 시작하는데...,US,잭 스나이더,"벤 애플렉, 헨리 카빌, 제시 아이젠버그, 갤 가돗, 에이미 아담스","액션, 모험, 판타지","Warner Bros. Pictures, RatPac Entertainment, Atlas Entertainment, DC Entertainment, Cruel & Unusual Films",US
Bleed,2016-03-25,tt2948566,388243,,US,Tripp Rhame,"Chelsey Crisp, Riley Smith, Michael Steger, Lyndon Smith, Brittany Ishibashi","공포, 스릴러",Spitfire Studios,US
데이아 왓칭,2016-03-25,tt3096858,383535,,US,"Micah Wright, Jay Lender","Brigid Brannagh, Carrie Genzel, David Alpay, Kris Lemche, Dimitri Diatchenko","스릴러, 코미디, 공포","Buffalo 8, Best Served Cold Productions","RO, US"
탐정 샘슨,2016-03-25,tt2394063,342165,과거의 여인을 찾아 헤매는 술고래 사설탐정은 자신이 속속들이 알고 있는 어둠의 LA 지역에서 오랜 방랑을 시작한다.,US,Dennis Hauck,"존 호크스, Vail Bloom, Joanna Cassidy, 제프 페이히, 로버트 포스터","드라마, 범죄, 미스터리",Foe Killer Films,US
더 홀 트루스,2016-03-25,tt3503406,331583,마이크는 아버지 부운을 살해한 혐의로 경찰에 체포되었다. 변호사인 리차드는 부운 아내의 부탁으로 마이크를 변호한다. 아들 마이크는 경찰에 체포되는 순간 부터 경찰은 물론 변호사인 리차드에게도 아무 말을 하지 않는다. 재판이 시작되자 리차드는 마이크가 아버지가 엄마를 학대하는 것을 보다 못해 죽었다는 정당방위 전략을 세운다. 범행 무기인 칼에서 마이크의 지문이 발견 됐기 때문에 수세 몰리지만 결정적인 순간에 아들 마이크가 충격적인 진술을 한다.,US,Courtney Hunt,"키아누 리브스, 르네 젤위거, 구구 음바타로, 게이브리얼 배소, 제임스 벨루시","드라마, 스릴러","Atlas Entertainment, Likely Story, Merced Media Partners, PalmStar Media",US
저스티스 리그 vs. 틴 타이탄,2016-03-26,tt5091548,379291,로빈이 배트맨의 명령을 따르지 않고 저스티스 리그에서의 미션을 망치자 배트맨은 로빈을 틴 타이탄즈로 보낸다. 한편 트라이곤은 저스티스 리그 멤버들을 조종하여 지구를 위협하는데..,US,샘 류,"Stuart Allan, 타이사 파미가, Jason O'Mara, 로사리오 도슨, 제리 오코널","SF, 액션, 애니메이션, 모험, 코미디, 드라마, 판타지","DC Entertainment, Warner Bros. Animation",US
에브리바디 원츠 썸!!,2016-03-30,tt2937696,295699,"고등학교를 졸업하고 야구부 숙소로 이사를 온 킹카 신입생 ‘제이크’.  전국 최고의 야구팀으로 구성된 룸메이트들과 인사를 마치고  어색함을 느낄 새도 없이 길거리에 넘쳐 흐르는 쭉빵 걸들 작업으로 눈코 뜰 새 없다.  코치가 단단히 이른 1. 주류 반입 금지 2. 숙소에 여자를 들이지 않는다는 규칙이 무색하게  입에는 언제나 맥주, 여자 얘기 98% 야구 얘기 2%의 수다와 함께  매일 밤 신나는 파티를 벌이는데…  개강 전까지 3일 15시간! 미친듯이 즐겨볼까?",US,리처드 링클레이터,"블레이크 제너, 조이 도이치, Ryan Guzman, Tyler Hoechlin, J. Quinton Johnson",코미디,"Annapurna Pictures, Detour Filmproduction",US
내 인생 특별한 숲속 여행,2016-03-31,tt4698684,371645,"힙합과 위탁 가정으로 성장한 반항적인 도시 아이 리키는 뉴질랜드 전원에서 신선하게 새로운 시작을 하게 된다. 리키는 새로운 위탁 가정 가족인 다정한 벨라 아줌마, 심술궂은 헥 아저씨 및 이들의 강아지 튜팍과 함께 금새 집 같은 편안함을 느낀다. 리키가 또 다른 집으로 보내질 수 있는 재앙이 닥칠 때, 리키와 헥은 숲 속으로 도망간다. 국가적인 범인 수색이 뒤따르면서, 새롭게 범죄자로 낙인찍힌 두 사람은 선택의 기로에 서게 된다. 장렬하게 전사를 하든지, 아니면 둘 사이의 차이점을 극복하고 가족으로 살아 남든지.",US,타이카 와이티티,"샘 닐, Julian Dennison, Rima Te Wiata, 레이철 하우스, Tioreore Ngatai-Melbourne","모험, 코미디, 드라마","Defender Films, Piki Films, Curious Films","NZ, GB"
The Amityville Terror,2016-04-01,tt5312612,410537,,US,Michael Angelo,"Nicole Tompkins, Kaiwi Lyman, Kim Nielsen, Amanda Barton, Trevor Stines",공포,"Thriller Films, AZ Film Studios, Marquis Productions",US
레지던트 이블 좀비,2016-04-01,tt4405860,384450,좀비 역병이 돌아 수많은 사람들이 죽고 좀비가 되자 세상은 황폐해지고 소수의 인간만이 살아남아 최소한의 삶을 살아 나간다. 그러던 중 사악한 어포칼립타 마녀가 죽은 좀비들을 다시 불러내 마을을 차례로 점령하고 자신의 소유로 만들어 간다. 공격받은 마을 사람들은 마지막 남은 인류를 지키기 위해서 용감하고 싸움에 능한 전사 일곱 명을 모아 반격에 나서지만 무자비하고 짐승 같은 좀비들의 공격을 쉽게 당해낼 수가 없다. 한 번 물리면 모든 것은 끝난다. 마지막 발악의 힘으로 인류를 지켜야 한다...,US,Danny Roew,"Nick Carter, Carrie Keagan, Joey Fatone, AJ McLean, Howie Dorough","코미디, 공포, 서부","Kaotic Productions, The Asylum, Syfy",US
Natural Born Pranksters,2016-04-01,tt3671086,383524,,US,Roman Atwood,"Roman Atwood, Vitaly Zdorovetskiy, Dennis Roady, Dave England, Jukka Hildén",코미디,Lionsgate,US
미트 더 블랙스,2016-04-01,tt4191580,377587,12시간 동안 어떤 범죄든 허용되는 퍼지데이에 베버리힐스 부촌으로 이사한 흑인 가족의 이야기.,US,Deon Taylor,"마이크 엡스, Zulay Henao, George Lopez, 마이크 타이슨, Charlie Murphy",코미디,"Hidden Empire Film, Freestyle Releasing",US
신은 죽지 않았다 2,2016-04-01,tt4824308,347126,"고등학교 역사 교사 ‘그레이스’는 오빠를 잃은 슬픔에 빠져있는 여고생 ‘브룩’에게 성경 말씀으로 고난을 극복할 수 있음을 알려준다. 오빠의 유품에서 성경을 발견한 ‘브룩’은 오빠도 같은 길을 걸었음을 깨닫는다. 그러던 중 ‘브룩’은 역사교재 속 위인에 예수님이 빠진 것에 의구심을 갖고 ‘그레이스’에게 질문한다. 예수님 말씀을 인용해 대답을 한 ‘그레이스’. 하지만 그 답으로 인해 그녀는 큰 시련에 빠지고, 실직은 물론 엄청난 민사 소송에 휘말리게 되는데… 변호사 ‘톰’과 함께 학교 이사회와 미국 시민자유연맹에 맞선 ‘그레이스’",US,Harold Cronk,"Jesse Metcalfe, Robin Givens, Melissa Joan Hart, Brad Heller, 어니 허드슨",드라마,Pure Flix Entertainment,US
Secret Summer,2016-04-02,tt4743250,400190,,US,Rick Bota,"Lindsey Shaw, Derek Theler, 키아라 오렐리아, Emily Rose, Max Page","로맨스, 가족, 코미디, TV 영화",,US
스나이퍼: 특수작전부대,2016-04-03,tt5344794,394223,중동에 파견 중인 빅터 상사의 팀은 작전을 수행하던 중 테러 조직의 공격을 받아  팀을 엄호하던 스나이퍼 ‘제이크’가 전초기지로 돌아오지 못하고 낙오하게 된다.  빅터 상사는 교전 지역으로 돌아가 그를 구출하려 하지만  대령의 명령으로 중요한 군수품이 있는 수송물자를 찾아오는 작전에 먼저 투입되게 된다.  그곳에서 탈레반 리더의 며느리를 구조하고  빅터 상사는 이를 이용해 불가능에 가까운 위험한 작전을 세우는데…,US,Fred Olen Ray,"스티븐 시걸, Tim Abell, Rob Szatkowski, Dale Dye, Charlene Amoia","액션, 전쟁","Steamroller Productions, Hybrid, Voltage Pictures",US
카운트다운,2016-04-05,tt4872162,388862,"시애틀 경찰서에서 근무하는 형사 레이 톰슨. 어느 날 그의 앞으로 한 통의 영상 편지가 도착한다. 한 아이가 온 몸에 폭탄을 두른 채 납치 되어 있고, 범인은 아이와 도시를 살리는 대가로 어마어마한 몸값을 요구한다. 톰슨은 범인을 잡고 사건을 해결하기 위해 동분서주하지만, 동료 형사들은 오히려 톰슨을 의심하기 시작하고… 남은 시간은 6시간 40분, 그 안에 모든 것을 해결해야만 한다!",US,John Stockwell,"Nick Nemeth, 캐서린 이저벨, Josh Blacker, Glenn Jacobs, Alexandr Kalugin","액션, 범죄, 미스터리, 스릴러",WWE Studios,US
더 메들러,2016-04-05,tt4501454,337154,"1년 전 남편과 사별한 마니(수잔 서랜든)는 뉴저지 생활을 정리하고 외동딸 로리(로즈 번)가 살고 있는 LA에 아파트를 얻는다. 부유했던 남편 덕분에 여유가 있는 마니는, 쇼핑 중에 만난 점원 프레디가 공부를 계속할 수 있도록 교통편을 제공하고, 딸의 친구 결혼식을 추진하고, 병원 봉사 활동에도 열심히 참여한다. 또한 각본가인 로리에게는 수시로 전화하고, 불시에 집을 방문하고, 헤어진 애인과의 관계에 참견하고, 딸의 심리 치료사까지 만나서 상의한다. 마니가 귀찮기만 한 로리는 엄마에게서 벗어나 새 삶을 살고 싶다고 애원한다. 로리가 드라마 촬영차 뉴욕으로 떠난 어느 날, 마니는 우연히 픽업되어 영화를 찍다가 할리 데이비슨을 타는 은퇴 경찰관 지퍼(J.K. 시몬스)를 알게 된다. 딸과 소원한 이혼남 지퍼에게 조언을 해주고 뉴욕으로 간 마니는 또다시 로리를 성가시게 하는데…",US,Lorene Scafaria,"수잔 서랜든, 로즈 번, J.K. 시몬스, 세실리 스트롱, 제러드 카마이클","코미디, 드라마",Anonymous Content,US
킬러 더 머니,2016-04-06,tt4715356,422874,"한적한 곳에서 부유하게 살아가는 마크(켈란 루츠)와 실비아(제스 웨이슬러) 부부는 마크의 친구 숀(제시 윌리엄스)를 불러 저녁을 먹기로 한다.  숀의 애인 크리스티나(루시아 구에레로)까지 합세해 저녁을 즐기던 네 사람에게 의문의 남자 존(제이미 뱀버)가 찾아오고, 실비아는 호감형인 새 이웃을 일행에게 소개한다.  하지만 예상과 달리 불편한 대화가 오가기 시작하고, 존은 서서히 본색을 드러내기 시작하는데…",US,Martín Rosete,"Jesse Williams, Kellan Lutz, Jess Weixler, Jamie Bamber, Fredric Lehne","범죄, 스릴러","Kamel Films, Create Entertainment, Narola Films",US
데몰리션,2016-04-06,tt1172049,303991,"교통사고로 아내를 잃은 성공한 투자 분석가 데이비스(제이크 질렌할)  다음 날, 평소와 다름없이 출근한 그를 보고 사람들은 수근거리고  아무런 감정도 느끼지 못하는 것처럼 살아가는 데이비스는 점차 무너져간다  “편지 보고 울었어요, 얘기할 사람은 있나요?”  아내를 잃은 날, 망가진 병원 자판기에 돈을 잃은 데이비스는  항의 편지에 누구에게도 말 못한 자신의 속마음을 털어놓고  어느 새벽 2시, 고객센터 직원 캐런(나오미 왓츠)으로부터 한 통의 전화가 걸려온다  “뭔가를 고치려면 전부 분해한 다음 중요한 게 뭔지 알아내야 돼”  캐런과 그의 아들 크리스(유다 르위스)를 만나면서부터  출근도 하지 않은 채, 마음 가는 대로 도시를 헤매던 데이비스는  마치 자신의 속을 들여다 보는 것처럼  망가진 냉장고와 컴퓨터 등을 조각조각 분해하기 시작하고  끝내 아내와의 추억이 남아있는 집을 분해하기로 하는데…",US,장 마크 발레,"제이크 질런홀, 나오미 왓츠, 크리스 쿠퍼, Judah Lewis, C.J. Wilson","코미디, 드라마","Sidney Kimmel Entertainment, Mr. Mudd, Black Label Media, Sierra/Affinity",US
헌츠맨: 윈터스 워,2016-04-06,tt2381991,290595,"세상을 지배하려는 아이스 퀸은 죽은 언니 이블 퀸의 거울을 차지하기 위해 최강의 군대 헌츠맨을 불러모은다. 가장 뛰어난 헌츠맨이었던 에릭은 아이스 퀸으로부터 세상을 구하기 위해 먼저 거울을 찾아 나선다. 그러다 죽은 줄 알았던 연인 사라를 우연히 만나게 되지만 사라는 에릭을 배신하고 아이스 퀸에게 거울을 바친다. 마침내 아이스 퀸은 거울의 힘으로 세상을 지배하려 하지만, 통제 불가능한 강력한 힘은 절대악 이블 퀸을 부활시켜 버리는데…  거울을 차지하기 위한 피할 수 없는 전쟁이 시작된다!",US,Cedric Nicolas-Troyan,"크리스 헴스워스, 샤를리즈 테론, 에밀리 블런트, 제시카 차스테인, 닉 프로스트","액션, 모험, 드라마","Roth Films, Universal Pictures, Perfect World Pictures","US, CN"
